Text,Identifies text: Diaries by year number; texts in vol 5 by text number; GYTs by tablet inventory number
Obj,planet
T_Era,king for regnal year or SE for Seleucid Era
T_Y,year number in Babylonian calendar
T_M,month number in Bab calendar
T_D,day number in Bab calendar
T_T,f = first part of night; l = last part of night
NS_Id,identifies normal star
NS_No,number of normal star in Sachs-Hunger list
Up,Y if there is a measurement above or below
Up_C,number of cubits; positive means above; negative means below
Up_F,number of fingers
Ahead,Y if there is a measurement behind or in front
Ahead_C,number of cubits; positive means behind; negative means in front
Ahead_F,number of fingers
Notes,miscellaneous including indication of uncertain readings or corrections to text
J_Y,Julian year number using astronomical convention -x = x+1 B.C.
J_M,number of Julian month
J_D,number of Julian calendar day; always the number of the day preceding the night
P_Long,tropical longitude from JPL ephemeris; midnight for outer planets; 4 hours before or after midnight for inners; midnight = 21 UT
P_Lat,latitude from JPL
NS_Long,tropical longitude of NS
NS_Lat,latitude of NS


Text,Obj,T_Era,T_Y,T_M,T_D,T_T,NS_Id,NS_No,Up,Up_C,Up_F,Ahead,Ahead_C,Ahead_F,Notes,J_Y,J_M,J_D,P_Long,P_Lat,NS_Long,NS_Lat
-137,Mercury,SE,174,2,14,f,aGem,11,Y,-5,,N,,,,-137,5,21,79.7411549,0.6754524,80.51279938,9.830950042
-136,Mercury,SE,175,7,17,l,aVir,23,,,,,,,,-136,10,8,175.1367207,2.1737932,174.1690203,-1.913742
-136,Mercury,SE,175,12.2,25,f,aTau,5,Y,4,,N,,,,-135,4,10,38.3380649,2.7302037,40.07530833,-5.616011458
-134,Mercury,SE,177,12,15,l,aAri,3,,,,,,,,-133,3,11,4.4572032,3.2821187,7.968285292,9.912860708
-132,Mercury,SE,179,8,13,l,bSco,27,Y,,10,N,,,,-132,11,18,213.2732218,2.2162722,213.5649042,1.271359667
-124,Mercury,SE,187,2,6,f,aGem,11,Y,-4,,N,,,,-124,5,19,79.5118058,1.2412623,80.6927925,9.832643833
-124,Mercury,SE,187,2,13,f,bGem,12,,,,,,,,-124,5,26,84.4944608,-0.1056994,84.03194133,6.518305333
-124,Mercury,SE,187,3,25,l,aGem,11,,,,,,,,-124,7,6,81.7649123,-1.5286981,80.6927925,9.832643833
-118,Mercury,SE,193,7,30,l,aLib,24,,,,,,,,-118,11,1,196.6782946,2.4742686,195.6412378,0.617226083
-111,Mercury,SE,200,1,18,f,hGem,8,Y,1.5,,N,,,,-111,5,8,64.3386795,2.2273026,64.08448775,-1.167098
-111,Mercury,SE,200,1,19,f,mGem,9,Y,1.5,,N,,,,-111,5,9,65.9436691,2.2263025,65.91481,-1.036166083
-111,Mercury,SE,200,1,21,f,gGem,10,Y,4.5,,N,,,,-111,5,11,69.0165547,2.1870813,69.75680067,-6.979295458
-111,Mercury,SE,200,1,28,f,aGem,11,Y,-4,,N,,,,-111,5,18,78.2825302,1.6674239,80.87278563,9.834337625
-111,Mercury,SE,200,2,3,f,bGem,12,Y,-3,,N,,,,-111,5,22,82.4631686,1.1145257,84.209712,6.519403833
-105,Mercury,SE,206,2,13,f,bGem,12,,,,N,,,,-105,5,27,86.7301143,1.4817065,84.29176,6.519910833
-95,Mercury,SE,216,1,10,f,hTau,4,,,,,,,,-95,4,4,31.1167837,2.8579396,30.86625167,3.837551667
-86,Mercury,SE,225,2,25,f,dCnc,16,,,,,,,,-86,6,8,99.0650483,1.0736966,99.69074825,-0.0078715
-77,Mercury,SE,234,2,2,f,mGem,9,N,,,Y,,8,behind,-77,5,7,65.1103337,1.3885087,66.38593667,-1.032587583
BM32154,Mercury,SE,35,1,27,f,mGem,9,Y,1.5,,,,,,-276,5,11,61.7737147,2.0338377,63.62846,-1.053532333
BM32154,Mercury,SE,35,2,6,f,aGem,11,Y,-3.5,,,,,,-276,5,19,75.458496,2.0503492,78.5882575,9.8128395
BM32154,Mercury,SE,35,2,10,f,bGem,12,Y,-2.5,,,,,,-276,5,23,81.308464,1.7831568,81.953392,6.505461333
BM32154,Mercury,SE,35,7,27,l,bLib,25,Y,-2,,,,,cubits?,-276,11,4,198.7688747,2.4411826,197.7622022,8.7518675
BM32154,Mercury,SE,35,8,10,l,aSco,28,Y,2.67,,,,,,-276,11,17,215.3665878,1.1600605,218.1392925,-4.2723145
BM32222,Mercury,SE,72,4,9,f,aLeo,18,Y,,6,,,,,-239,7,2,119.8592786,0.7043955,118.8501585,0.366628167
BM32443/34894,Mercury,SE,60,2,27,f,bGem,12,Y,-2.5,,,,,,-251,6,3,85.1706631,1.9604156,82.29525867,6.507573833
BM33522,Mercury,SE,201,1,16,f,bTau,6,Y,-1.67,,,,,,-110,4,25,52.7876996,2.4136245,53.23285708,5.210802083
BM33522,Mercury,SE,201,1,18,f,zTau,7,,,,,,,,-110,4,27,55.5576931,2.4115739,55.44500958,-2.463127917
BM34034,Mercury,SE,148,2,2,f,bTau,6,Y,-1.5,,,,,,-163,4,26,50.7999954,2.2101364,52.49930838,5.206418542
BM34034,Mercury,SE,148,2,9,f,hGem,8,Y,1,4,Y,,-4,,-163,5,3,61.5331667,2.297133,63.36482075,-1.174100667
BM34034,Mercury,SE,148,2,11,f,mGem,9,Y,1,4,,,,,-163,5,5,64.1350773,2.2041856,65.19426333,-1.041639083
BM34034,Mercury,SE,148,2,15,f,gGem,10,Y,4.5,,,,,,-163,5,9,68.6818801,1.8610054,69.03715533,-6.985320958
BM34034,Mercury,SE,148,11,25,l,gCap,31,Y,0.5,,,,,,-162,2,9,290.8447066,-0.3177123,291.6217719,-2.330054417
BM34034,Mercury,SE,148,11,27,l,dCap,32,Y,0.5,,,,,,-162,2,11,292.9714833,-0.6308087,293.3859507,-2.210338833
BM34034,Mercury,SE,148,12.2,29,f,aTau,5,,,,,,,1c4f probably not above/below,-162,4,13,39.4299137,2.385682,39.70122333,-5.617817083
BM34053,Mercury,SE,190,12,6,f,bAri,2,Y,-2.5,,,,,,-120,3,7,3.5422983,2.6479898,4.497908333,8.410581667
BM34053,Mercury,SE,190,12,10,f,aAri,3,Y,-3.5,,,,,,-120,3,11,6.4680198,3.1219336,8.148411667,9.913061667
BM34149,Mercury,SE,76,1,16,f,zTau,7,Y,1.5,,,,,cubits?,-235,4,27,54.8630079,2.4008996,53.71486896,-2.479049792
BM34149,Mercury,SE,76,3,21,l,aGem,11,Y,-5,,,,,,-235,6,30,77.6369324,-0.3426932,79.15592813,9.818181458
BM34405,Mercury,SE,155,1,9,f,aTau,5,Y,1,,,,,,-156,4,16,38.9051657,1.9145382,39.78435333,-5.617415833
BM34405,Mercury,SE,155,1,17,f,bTau,6,,,,,,,T_D?,-156,4,24,52.0344646,2.4223245,52.59619217,5.2069975
BM34405,Mercury,SE,155,1,19,f,zTau,7,Y,1.5,,,,,,-156,4,26,54.777944,2.4176112,54.80831783,-2.468987167
BM34405,Mercury,SE,155,1,28,f,mGem,9,,,,,,,,-156,5,5,64.2070321,1.7078707,65.29126,-1.040902333
BM34405,Mercury,SE,155,7,6,l,aVir,23,Y,2,,,,,T_D?,-156,10,8,173.9460535,2.1640701,173.8924645,-1.912640333
BM34405,Mercury,SE,156,1,16,f,aTau,5,Y,3,,,,,,-155,4,12,40.4773569,2.6672987,39.79820833,-5.617348958
BM34405,Mercury,SE,156,9,20,f,bCap,30,,,,,,,,-155,12,9,273.8053822,-0.4427139,274.0696713,4.824021667
BM34405,Mercury,SE,156,11,6,l,bCap,30,Y,-2,,,,,,-154,1,23,276.6313919,-0.5534129,274.0835195,4.823904
BM34455,Mercury,SE,152,2,24,f,bGem,12,Y,-2.5,,,,,,-159,6,3,84.661628,1.9692584,83.553328,6.515347833
BM34455,Mercury,SE,152,3,12,f,eLeo,17,Y,-4,,,,,,-159,6,21,112.1269348,0.3345372,110.6758645,9.548304792
BM34455,Mercury,SE,152,9,4,l,thOph,29,Y,1,,,,,T_D?,-159,12,7,232.4353013,1.1300209,231.3844835,-1.546524042
BM34579,Mercury,SE,94,3,1,f,aGem,11,Y,-3.5,,,,,,-217,5,23,79.0735463,1.9929103,79.40514938,9.820526708
BM34579,Mercury,SE,94,3,5,f,bGem,12,Y,-2.5,,,,,T_D?,-217,5,27,84.9466391,1.7011801,82.76019733,6.510446833
BM34579,Mercury,SE,94,3,17,f,dCnc,16,Y,,2,,,,,-217,6,8,98.2503078,-0.1069516,97.87614171,-0.01445425
BM34579,Mercury,SE,94,8,1,l,bSco,27,Y,,1,,,,,-217,11,16,211.7897797,1.6981909,212.3891594,1.281368417
BM34625,Mercury,SE,45,12,23,f,bAri,2,,,,,,,,-265,3,9,3.4249679,2.1758929,2.491621875,8.406733125
BM34625,Mercury,SE,45,12,25,f,aAri,3,,,,,,,,-265,3,11,5.8604559,2.4959434,6.139309792,9.910820208
BM34658,Mercury,SE,140,9,5,l,aSco,28,Y,3.5,,,,,,-171,11,22,220.8667256,0.9932366,219.5918144,-4.285776375
BM34691,Mercury,SE,49,1,26,f,hGem,8,Y,1.5,,,,,,-262,5,6,62.3855994,2.2660768,61.9946855,-1.187432667
BM34691,Mercury,SE,49,2,16,f,bGem,12,Y,-3,,,,,,-262,5,25,81.4859137,-0.1717169,82.14483733,6.506644333
BM34968,Mercury,SE,125,3,16,f,eLeo,17,Y,-5,,,,,,-186,6,23,109.4426444,1.2686405,110.3020641,9.545925417
BM35388,Mercury,SE,50,1,25,f,bTau,6,Y,-1,-4,,,,,-261,6,24,51.5255969,2.4585607,51.14293529,5.198313125
BM35420,Mercury,SE,161,1,26,f,bTau,6,Y,-1,-4,,,,,-150,4,28,52.0573393,2.1685332,52.67923542,5.20749375
BM35420,Mercury,SE,161,1,28,f,zTau,7,,,,,,,,-150,4,30,55.4545931,2.2633521,54.89136458,-2.468222917
BM35420,Mercury,SE,161,2,5,f,hGem,8,Y,2,,,,,,-150,5,6,64.4764873,2.2398826,63.5447375,-1.17235
BM35420,Mercury,SE,161,2,7,f,mGem,9,,,,,,,,-150,5,8,67.0788157,2.1287341,65.3744,-1.040270833
BM35420,Mercury,SE,161,2,10,f,gGem,10,Y,4.5,,,,,,-150,5,11,70.5830289,1.8659926,69.21706667,-6.983814583
BM35420,Mercury,SE,161,2,20,f,aGem,11,Y,-4,,,,,,-150,5,21,78.4120101,0.1969259,80.33280625,9.82925625
BM35420,Mercury,SE,161,2,23,f,bGem,12,Y,-4,,,,,,-150,5,24,79.4439421,-0.5116647,83.6764,6.516108333
BM35420,Mercury,SE,161,11,18,l,gCap,31,,,,,,,,-149,2,9,290.7403286,0.0783,291.8023511,-2.331564042
BM35719,Mercury,SE,176,12,9,f,aAri,3,,,,,,,,-134,3,15,9.5477748,1.8801654,7.954429417,9.91284525
CBS17,Mercury,SE,179,2,17,f,bGem,12,Y,-2,,,,,,-132,5,29,85.3117481,1.9242662,83.922544,6.517629333
H59,Mercury,Art_II,16,3,3,f,bGem,12,Y,-2,-8,N,,,,-388,5,25,82.0459103,1.7803369,80.42182933,6.495997333
H59,Mercury,Art_II,16,8,7,l,aSco,28,N,,,Y,1.5,,behind,-388,11,21,218.5820799,0.9740839,216.5899358,-4.257955167
H59,Mercury,Art_II,20,6,1,l,bVir,21,N,,,Y,1,,behind,-384,9,4,139.8054192,1.507109,143.5092073,0.641684667
H59,Mercury,Art_II,20,10,14,l,bCap,30,N,,,Y,-0.67,,in front,-383,1,13,271.4163642,-1.2275844,270.9122703,4.850849667
H59,Mercury,Art_II,20,12,2,f,hPsc,1,Y,-2,-5,N,,,fingers?,-383,3,1,354.632604,1.8538291,353.7112184,5.246574917
H59,Mercury,Art_II,20,12,6,f,bAri,2,Y,-2,-8,N,,,,-383,3,5,359.4068454,2.5661257,0.858919792,8.403601208
H59,Mercury,Art_II,21,2,17,f,eLeo,17,Y,-1,,N,,,,-383,6,12,94.0791915,1.7955552,107.5747058,9.528564792
H59,Mercury,Art_II,21,3,3,f,aLeo,18,,,,Y,,4,behind/ahead?,-383,6,28,117.3970701,-0.0380679,116.8665285,0.358732167
H59,Mercury,Art_II,21,8,14,l,thOph,29,Y,1.5,,N,,,text says below,-383,12,4,225.9135196,2.2258879,228.2850421,-1.515752042
H59,Mercury,Art_II,24,10,26,l,dCap,32,,,,,,,,-379,1,11,289.9507895,3.5832219,290.372978,-2.168620583
H59,Mercury,Art_II,25,1,4,f,aTau,5,,,,,,,,-379,4,17,44.0003476,2.5644103,36.69468833,-5.632328958
H59,Mercury,Art_II,25,6,15,l,gVir,22,,,,Y,0.5,,behind,-379,9,22,158.3610857,1.0979895,157.0661397,2.842652333
H59,Mercury,Art_II,25,6,27,l,aVir,23,Y,1.67,,N,,,T_D?,-379,10,4,170.0777094,2.119606,170.808867,-1.90035675
H59,Mercury,Art_II,26,1,1,f,hTau,4,Y,-1.67,,Y,1,,T_D?,-378,4,4,30.0635113,2.8347202,26.95038067,3.810100667
H59,Mercury,Art_II,26,1,10,f,aTau,5,,,,Y,-2,,in front,-378,4,13,34.2909932,2.1236047,36.70854333,-5.632262083
H59,Mercury,Art_II,26,4,17,f,thLeo,20,,,,N,,,,-378,7,17,132.05567,0.2927964,130.3399351,9.644360417
H59,Mercury,Art_II,27,3,12,f,aLeo,18,,,,,,,,-377,7,1,117.2116871,0.7153853,116.9491798,0.359061167
H59,Mercury,Art_II,28,2,23,f,bGem,12,Y,-2,,,,,,-376,6,1,80.6858351,1.9749379,80.58592533,6.497011333
H65,Mercury,Art_II,44,1,20,f,hGem,8,Y,1.83,,Y,,4,,-360,5,3,61.2942489,2.0540471,60.63839,-1.20063
H65,Mercury,Art_III,4,1,21,f,bTau,6,,,,N,,,,-354,4,28,49.3645821,2.0803951,49.85576492,5.19062125
H65,Mercury,Art_III,4,2,13,f,aGem,11,Y,-4,,N,,,,-354,5,19,76.6731519,0.837672,77.50829875,9.80267675
H65,Mercury,Art_III,4,2,19,f,bGem,12,Y,-3,,Y,-0.5,,,-354,5,25,79.8086877,-0.4549888,80.886768,6.498870333
H65,Mercury,Art_III,6,6,13,l,gVir,22,,,,N,,,,-352,9,22,158.9217317,2.0364817,157.4399907,2.842355333
H65,Mercury,Art_III,7,3,26,f,eLeo,17,Y,-3,,N,,,,-351,6,28,110.4144503,1.4189079,108.0177285,9.531384792
H65,Mercury,Art_III,7,4,1,f,aLeo,18,Y,0,,Y,,8,behind,-351,7,3,118.3230557,0.9027717,117.3073352,0.360486833
H65,Mercury,Art_III,10,8,5,l,aLib,24,Y,,20,N,,,,-348,10,29,192.5241798,2.4290374,192.4650048,0.643168167
H65,Mercury,Art_III,10,8,19,l,bSco,27,Y,0,,Y,,6,behind,-348,11,12,210.7851237,1.1671451,210.5771292,1.296793667
H65,Mercury,Art_III,11,1,4,f,bTau,6,Y,-1.5,,N,,,T_D?,-347,4,23,46.3545136,2.1985449,49.95264871,5.191200208
H65,Mercury,Art_III,11,1,16,f,mGem,9,Y,1.67,,N,,,,-347,5,5,63.2094414,2.0516422,62.64463667,-1.061005083
H65,Mercury,Art_III,13,1,2,f,hTau,4,,,,,,,,-345,3,31,26.0995177,2.7996453,27.40700167,3.813301667
H65,Mercury,Art_III,13,12,19,f,hPsc,1,,,,,,,,-344,3,7,0.6638825,1.7893849,354.2507607,5.248352667
H65,Mercury,Art_III,15,2,26,f,bGem,12,,,,,,,,-343,5,31,80.2401144,1.9864505,81.03718933,6.499799833
H65,Mercury,Art_III,15,3,25,f,aLeo,18,Y,-0.67,,,,,,-343,6,28,117.4921662,-1.4184522,117.4175369,0.3609255
H65,Mercury,Art_III,15,5,10,l,aLeo,18,Y,,8,,,,,-343,8,11,116.6889323,0.7840804,117.4175369,0.3609255
H65,Mercury,Art_III,15,8,26,l,aSco,28,,,,,,,,-343,11,23,216.0462306,2.5370995,217.2124452,-4.263724542
H65,Mercury,Art_III,16,2,28,f,aGem,11,Y,-3,,,,,,-342,5,22,76.7082902,2.0317895,77.67444625,9.80424025
H67,Mercury,SE,6,12,10,f,bAri,2,,,,Y,-0.5,,star?,-304,3,5,0.0715953,2.7521821,1.952,8.405698
H67,Mercury,SE,7,3,29,f,eLeo,17,Y,-4,,N,,,,-304,6,20,108.3303798,0.9737117,108.668418,9.535526667
H67,Mercury,SE,7,4,8,f,aLeo,18,Y,-0.5,,N,,,,-304,6,29,119.5989997,-0.4076339,117.95477,0.363064
H68,Mercury,SE,7,9,21,l,thOph,29,Y,1,8,N,,,,-304,12,8,231.1972385,1.5206159,229.3781487,-1.526604667
H68,Mercury,SE,8,2,14,f,aGem,11,Y,-2.5,,N,,,,-303,5,26,78.7993326,2.0271702,78.21442563,9.809321625
H68,Mercury,SE,8,8,12,l,bSco,27,Y,,8,Y,,8,,-303,11,18,224.4111708,1.0138295,211.1995823,1.291494917
H68,Mercury,SE,9,2,23,f,bGem,12,Y,-2.5,,N,,,,-302,5,24,82.9433737,1.2994236,81.59785067,6.503264333
H68,Mercury,SE,9,8,4,l,aLib,24,Y,0.67,,N,,,,-302,10,30,193.3463318,2.4379705,193.1002514,0.63797975
H71,Mercury,SE,14,2,26,f,aGem,11,Y,-3.5,,N,,,,-297,6,1,80.8889655,1.9829361,78.29749938,9.810103375
H71,Mercury,SE,14,3,14,f,eLeo,17,,,,N,,,,-297,6,19,108.5737195,0.4519489,108.7653292,9.536143542
H71,Mercury,SE,14,3,25,f,aLeo,18,,,,N,,,,-297,6,30,119.1011787,-1.6021879,118.0511965,0.363447833
H73,Mercury,SE,55,2,16,f,aGem,11,Y,-4,,N,,,,-256,5,19,77.6253197,1.8679309,78.86517,9.815445333
H73,Mercury,SE,55,2,20,f,bGem,12,,,,N,,,,-256,5,23,82.6387136,1.4419878,82.22688533,6.507151333
H73,Mercury,SE,55,8,22,l,aSco,28,,,,N,,,T_D?,-256,11,17,218.0876038,0.7182858,218.4159633,-4.274878667
H73,Mercury,SE,56,2,10,f,mGem,9,Y,1.83,,N,,,,-255,5,2,59.9979863,2.3047487,63.91945,-1.051322083
H73,Mercury,SE,56,2,14,f,gGem,10,Y,4.5,,N,,,,-255,5,6,64.8761553,2.0555264,67.76393667,-6.995981458
H73,Mercury,SE,56,10,29,l,gCap,31,Y,0.5,,N,,,,-254,2,10,291.385165,-0.6542755,290.3438268,-2.319370917
H73,Mercury,SE,56,11,1,l,dCap,32,Y,,14,N,,,,-254,2,12,293.7008687,-0.9382993,292.1085613,-2.192651833
H73,Mercury,SE,56,12,29,f,aTau,5,Y,3.5,,N,,,,-254,4,11,36.4445808,2.3416296,38.42656333,-5.623969583
H76,Mercury,SE,83,11,9,l,bCap,30,Y,-2.5,,N,,,,-227,1,23,274.3321653,0.7595121,273.0725973,4.832493667
H76,Mercury,SE,83,12.2,28,f,aTau,5,Y,4,,N,,,,-227,4,11,38.064739,2.6667211,38.80064833,-5.622163958
H76,Mercury,SE,85,4,4,f,aLeo,18,Y,1,,N,,,,-226,7,3,119.1736482,0.9022377,119.0292363,0.367341
H81,Mercury,SE,139,9,1,l,aSco,28,,,,N,,,,-172,11,28,222.4507309,1.9866405,219.5779808,-4.285648167
H81,Mercury,SE,140,2,29,f,aGem,11,,,,N,,,,-171,5,22,78.2120775,2.0377953,80.04204813,9.826520125
H81,Mercury,SE,140,3,3,f,bGem,12,,,,N,,,,-171,5,25,82.8290384,1.8705605,83.389232,6.514333833
H81,Mercury,SE,141,1,15,f,bTau,6,Y,-1.5,,N,,,,-170,4,27,46.2497956,1.7484893,52.40242458,5.205839583
H81,Mercury,SE,141,1,19,f,zTau,7,,,,N,,,,-170,5,1,53.8141419,2.0981829,54.61454208,-2.470770417
H81,Mercury,SE,141,1,26,f,hGem,8,,,,,,,,-170,5,8,65.3440002,2.2378448,63.2679425,-1.175043333
-384,Saturn,Artax_II,20,9,29,,zTau,7,Y,,6,N,,,last of month,-384,12,29,51.8560898,-1.6687695,51.65254133,-2.498028667
-373,Saturn,Artax_II,31,7,27,,aLib,24,N,,,Y,0.5,,T_D?,-373,10,29,193.622338,2.3215563,192.1197621,0.645987958
-346,Saturn,Artax_III,12,11,12,,aVir,23,Y,2,,N,,,,-345,2,10,170.6668091,2.7072892,171.2790119,-1.902229583
-324,Saturn,Alex_III,12,4,10,,gGem,10,Y,2.67,,N,,,,-324,7,12,68.8529808,-1.1125002,66.80902267,-7.003976833
-322,Saturn,Philip,1,10,26,,dCnc,16,Y,,1,N,,,,-321,1,30,96.6848019,0.3259178,96.43553804,-0.01968025
-321,Saturn,Philip,2,1,9,,dCnc,16,,,,,,,,-321,4,11,96.1351232,0.4038364,96.43553804,-0.01968025
-321,Saturn,Philip,2,5,13,,eLeo,17,,,,,,,,-321,8,11,109.3217262,0.5485362,108.4330622,9.534028542
-291,Saturn,SE,20,3,25,,eLeo,17,,,,,,,,-291,6,23,109.6501762,0.7444275,108.848396,9.536672292
-262,Saturn,SE,49,5,8,,eLeo,17,,,,,,,,-262,8,14,111.0595341,0.5892903,109.2498853,9.539227917
-254,Saturn,SE,57,10,1,,bSco,27,Y,,8,N,,,,-253,1,3,213.022333,2.2679888,211.8911969,1.285607417
-253,Saturn,SE,58,7,1,,bSco,27,Y,,-2,N,,,distance?,-253,9,26,212.6678383,2.0178358,211.8911969,1.285607417
-240,Saturn,SE,71,10,23,,bAri,2,Y,-5,,N,,,T_D?,-239,1,20,6.3241296,-2.4548248,2.851369792,8.407423208
-237,Saturn,SE,74,3,27,,bTau,6,Y,-4,,N,,,,-237,6,29,50.1333413,-1.7720553,51.47510829,5.200298125
-237,Saturn,SE,74,5,6,,zTau,7,Y,,3,N,,,sign of distance?,-237,8,6,53.4648141,-1.8314545,53.68718671,-2.479304542
-232,Saturn,SE,79,11,23,,aLeo,18,Y,,6,,,,,-231,2,20,119.1070552,1.3355693,118.9603602,0.367066833
-230,Saturn,SE,81,3,29,,thLeo,20,,,,,,,end of month?,-230,7,11,136.3013735,1.6814461,132.3904196,9.64790625
-218,Saturn,SE,93,9,2,,bCap,30,Y,-3,,,,,T_D?,-218,11,28,275.2966798,-0.1704434,273.1972315,4.831434667
-210,Saturn,SE,100,11,13,,bAri,2,Y,-4,,N,,,T_D?,-210,2,18,3.5467552,-2.3603376,3.252627083,8.408192917
-209,Saturn,SE,102,3,13,,hTau,4,Y,-3,,N,,,,-209,6,5,29.1811688,-2.21565,29.28883367,3.826493667
-202,Saturn,SE,109,6,3,,rLeo,19,,,,,,,T_D?,-202,9,4,126.7219168,1.149874,125.7796392,0.0347885
-187,Saturn,SE,124,8,4,,gCap,31,Y,,14,N,,,,-187,11,17,291.150369,-0.9008646,291.2745042,-2.327151292
-176,Saturn,SE,135,1,3,,gGem,10,,,,,,,T_D?,-176,4,22,68.4331266,-0.8863937,68.857244,-6.986827333
-173,Saturn,SE,138,9,18,,rLeo,19,,,,,,,T_D?,-173,12,26,124.9929345,1.2857329,126.1809629,0.036646917
-170,Saturn,SE,141,3,2,,bVir,21,Y,0.5,,N,,,T_D?,-170,6,12,146.60694,2.1008279,146.5180117,0.64905875
-170,Saturn,SE,141,7,11,,gVir,22,,,,,,,,-170,10,18,160.4129121,2.1062589,159.9600233,2.840353333
-160,Saturn,SE,151,11,1,,bCap,30,Y,-2.5,,N,,,,-159,2,12,275.2227484,0.1506265,274.0142783,4.824492333
-144,Saturn,SE,167,8,4,,aLeo,18,,,,N,,,,-144,10,23,120.0785238,0.8410787,120.1588033,0.371837333
-143,Saturn,SE,168,5,18,,rLeo,19,Y,0.5,,N,,,T_D?,-143,8,28,127.4013543,1.1699185,126.5961254,0.038569417
-121,Saturn,SE,190,4,16,,hTau,4,,,,,,,,-121,7,25,29.0618752,-2.4543889,30.50648967,3.835029667
-119,Saturn,SE,192,3,1,,bTau,6,Y,-3,,N,,,,-119,6,17,52.0809188,-1.6897679,53.10829221,5.210057708
-77,Saturn,SE,234,9,1,,bSco,27,Y,1,,N,,,,-77,11,28,214.3671484,2.12353,214.3256802,1.264883417
BM34034,Saturn,SE,135,1,3,f,gGem,10,Y,3,,,,,,-176,4,22,68.4331266,-0.8863937,68.857244,-6.986827333
BM34044,Saturn,SE,109,5,26,l,rLeo,19,Y,,10,,,,,-202,8,29,126.0256717,1.1368013,125.7796392,0.0347885
BM34405,Saturn,SE,142,4,12,f,gVir,22,,,,,,,,-169,7,11,160.1868374,2.291489,159.9738697,2.840342333
BM34579,Saturn,SE,81,3,22,f,thLeo,20,Y,-4,,,,,,-230,7,6,132.9237476,1.7150922,132.3904196,9.64790625
BM34579,Saturn,SE,81,6,20,l,bVir,21,,,,,,,,-230,10,2,146.1459051,1.7772938,145.6744217,0.64699125
BM34579,Saturn,SE,81,11,29,f,bVir,21,Y,,14,,,,,-229,3,9,145.6412832,2.2928641,145.6884815,0.647025708
BM34615,Saturn,SE,109,3,25,f,aLeo,18,Y,,2,,,,,-202,6,30,118.61026,1.0582467,119.3598413,0.368657
BM35388,Saturn,SE,148,2,16,l,thOph,29,Y,1,,,,,,-163,5,10,230.5524475,1.999558,231.3291363,-1.545974542
BM35388,Saturn,SE,148,7,8,f,thOph,29,Y,1,6,,,,,-163,9,28,230.0965133,1.5639813,231.3291363,-1.545974542
-418,Venus,Dar_III,5,1,7,f,bTau,6,Y,,-8,Y,,4,,-418,4,1,49.4595413,4.3883503,48.96997025,5.185327917
-381,Venus,Artax_II,23,4,3,l,hGem,8,,,,Y,,5,dist. South not preserved,-381,7,6,59.7862031,-1.7654968,60.34775525,-1.203458
-381,Venus,Artax_II,23,4,5,l,mGem,9,,,,,,,,-381,7,8,62.1022192,-1.6765068,62.17351,-1.064583583
-379,Venus,Art_II,25,12,2,f,hTau,4,Y,,-5,,,,,-378,3,6,26.6309551,3.337005,26.95038067,3.810100667
-375,Venus,Art_II,29,8,6,l,aVir,23,,,,,,,,-375,10,29,168.3906406,1.6968473,170.8641781,-1.900577083
-372,Venus,Art_II,32,1,8,f,aTau,5,Y,2.67,,N,,,,-372,4,4,37.4130775,0.6452105,36.79167333,-5.631860833
-372,Venus,Art_II,32,1,18,f,bTau,6,Y,-1.5,,N,,,,-372,4,14,49.4502087,1.0950094,49.60663517,5.1891325
-372,Venus,Art_II,32,1,21,f,zTau,7,Y,1.5,,N,,,,-372,4,17,53.0449562,1.2220945,51.81863483,-2.496500167
-372,Venus,Art_II,32,1,28,f,mGem,9,,,,,,,,-372,4,24,61.4024003,1.4967364,62.29822,-1.063636333
-372,Venus,Art_II,32,5,12,f,aVir,23,,,,N,,,,-372,8,3,170.7636386,-2.610341,170.9056615,-1.900742333
-370,Venus,Art_II,34,8,9,l,aLib,24,Y,,14,,,,,-370,11,5,192.1990465,1.6665204,192.1611913,0.645649583
-343,Venus,Art_III,15,10,24,l,bCap,30,Y,-2,,N,,,,-342,1,20,271.5974164,-0.0062104,271.4800485,4.846025333
-333,Venus,Dar_III,2,5,14,l,rLeo,19,,,,,,,,-333,8,26,124.5607328,0.9142619,123.9667629,0.026393583
-330,Venus,Dar_III,5,6,19,l,bVir,21,,,,,,,,-330,9,25,144.5965722,1.1781199,144.2684383,0.643545417
-324,Venus,Alex,12,1,6,f,bTau,6,,,,,,,,-324,4,11,49.4515481,1.2463394,50.27098117,5.1931025
-324,Venus,Alex,12,1,10,f,zTau,7,,,,,,,,-324,4,15,54.2093005,1.4172764,52.48300883,-2.490386167
-324,Venus,Alex,12,1,17,f,mGem,9,Y,,20,N,,,,-324,4,22,62.4894547,1.6886672,62.96334,-1.058584333
-324,Venus,Alex,12,1,22,f,gGem,10,Y,4,,N,,,,-324,4,27,68.3672556,1.8556747,66.80902267,-7.003976833
-324,Venus,Alex,12,2,29,f,eLeo,17,,,,,,,,-324,6,2,109.4930371,2.0440221,108.3915288,9.533764167
-324,Venus,Alex,12,3,6,f,aLeo,18,,,,Y,,-4,,-324,6,9,117.1518275,1.8124745,117.6792658,0.361967333
-324,Venus,Alex,12,3,11,f,rLeo,19,Y,0.67,,N,,,,-324,6,14,122.5243422,1.5839051,124.0913117,0.026970333
